年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/5,1009.6,0.0,22.3,31.2,14.9,40.0,14.0,4.0,12.7,13.5,0.0
2013/5,1017.1,0.0,18.3,25.0,13.9,63.0,40.0,3.0,10.2,4.6,0.0
2013/5,1018.1,0.0,21.5,29.5,16.0,66.0,37.0,2.6,9.1,8.0,0.0
2013/5,1018.8,0.0,22.5,28.3,18.6,64.0,40.0,2.5,8.8,4.5,0.0
2013/5,1017.4,0.0,22.1,27.2,19.0,64.0,41.0,3.7,11.1,2.7,0.0
2013/5,1012.6,4.0,20.7,24.4,18.8,76.0,54.0,2.7,10.5,0.6,0.0
2013/5,1006.4,7.0,19.8,21.0,18.6,92.0,82.0,1.3,8.3,0.0,0.0
2013/5,1007.3,0.0,22.4,28.9,16.7,56.0,29.0,2.8,8.4,13.0,0.0
2013/6,1007.8,0.0,20.4,27.6,15.0,57.0,20.0,2.6,10.2,8.0,0.0
2013/6,1005.4,0.0,19.0,24.4,15.0,65.0,46.0,2.8,10.7,5.4,0.0
2013/6,1007.1,0.0,21.0,29.5,13.7,57.0,24.0,2.4,9.6,12.6,0.0
2013/6,1012.4,0.0,23.3,31.9,15.2,54.0,20.0,2.4,10.1,13.1,0.0
2013/6,1014.5,0.0,23.2,31.4,17.9,65.0,33.0,2.8,9.5,10.2,0.0
2013/6,1012.5,0.0,22.4,26.8,19.6,66.0,46.0,1.9,7.4,0.1,0.0
2013/6,1008.1,0.0,21.5,27.1,18.0,72.0,45.0,2.2,7.5,1.6,0.0
2013/6,1006.3,0.5,22.1,28.7,17.8,66.0,35.0,1.8,6.9,5.4,0.0
2013/6,1006.4,0.0,23.8,31.7,16.1,57.0,25.0,2.9,11.3,10.0,0.0
2013/6,1008.2,0.0,23.3,28.1,20.2,63.0,47.0,2.4,9.0,1.9,0.0
2013/6,1010.8,1.0,21.6,25.3,20.1,74.0,55.0,2.0,8.3,0.6,0.0
2013/6,1010.9,4.0,21.0,22.7,19.1,89.0,83.0,1.5,4.6,0.0,0.0
2013/6,1010.4,15.5,21.9,24.1,20.7,94.0,80.0,1.7,6.3,0.0,0.0
2013/6,1010.0,1.5,24.1,29.8,20.5,85.0,62.0,2.1,7.2,2.6,0.0
2013/6,1006.6,7.0,25.2,30.7,21.8,82.0,57.0,1.9,7.0,1.2,0.0
2013/6,1003.7,9.0,23.6,28.6,20.8,82.0,59.0,2.3,7.7,3.6,0.0
2013/6,999.2,0.0,25.7,31.2,21.7,72.0,53.0,2.3,8.3,6.5,0.0
2013/6,996.2,0.0,25.5,29.4,22.7,77.0,59.0,1.8,5.6,1.0,0.0
2013/6,994.0,5.0,23.7,28.2,21.8,84.0,59.0,1.9,7.0,0.2,0.0
2013/6,1001.7,1.5,22.2,23.5,21.2,92.0,82.0,1.9,7.8,0.0,0.0
2013/6,1003.0,3.5,21.7,23.8,19.8,90.0,77.0,1.6,7.0,0.0,0.0
2013/6,1001.0,0.0,22.3,29.5,16.9,76.0,45.0,2.3,10.3,7.2,0.0
2013/6,1003.0,0.0,23.0,29.3,18.2,73.0,46.0,2.6,10.4,6.7,0.0
2013/6,1002.8,0.0,23.5,28.1,20.1,74.0,56.0,2.2,6.8,4.0,0.0
2013/6,1005.5,0.0,24.4,29.0,21.6,73.0,51.0,2.2,9.3,4.0,0.0
2013/6,1000.4,40.0,20.9,23.9,19.0,90.0,75.0,2.5,8.6,0.0,0.0
2013/6,1000.2,0.0,22.2,28.2,18.2,71.0,43.0,2.7,8.8,8.5,0.0
2013/6,1005.7,0.0,22.4,28.3,18.4,71.0,45.0,2.6,7.6,2.4,0.0
2013/6,1009.1,0.0,23.5,29.7,19.7,72.0,44.0,2.6,10.4,4.4,0.0
2013/6,1012.6,0.5,22.9,28.2,19.3,78.0,51.0,2.3,8.3,1.7,0.0
2013/7,1011.6,0.0,24.2,28.2,21.2,66.0,46.0,3.0,8.4,4.7,0.0
2013/7,1010.5,0.0,24.6,29.8,20.7,64.0,42.0,2.8,9.6,6.5,0.0
2013/7,1005.2,0.5,23.3,26.2,21.1,75.0,62.0,1.8,5.9,0.0,0.0
2013/7,1002.0,0.0,24.6,28.3,21.1,79.0,62.0,1.6,4.8,1.1,0.0
2013/7,1000.6,1.0,25.3,28.7,23.2,87.0,72.0,1.2,4.3,0.2,0.0
2013/7,1003.0,0.0,28.6,35.7,23.2,72.0,47.0,2.1,7.5,3.8,0.0
2013/7,1007.8,0.0,28.6,35.1,24.6,73.0,43.0,1.8,8.3,6.4,0.0
2013/7,1009.1,16.5,29.0,37.3,24.6,73.0,41.0,2.1,13.5,9.8,0.0
2013/7,1005.7,0.0,29.3,36.4,24.3,73.0,44.0,2.1,11.4,10.4,0.0
2013/7,1003.1,1.5,30.1,37.4,25.8,68.0,38.0,2.2,9.7,9.6,0.0
2013/7,1003.4,1.0,30.8,38.3,25.5,68.0,38.0,2.2,10.9,10.0,0.0
2013/7,1004.6,0.0,30.0,36.2,24.8,67.0,48.0,2.4,21.2,10.2,0.0
2013/7,1006.8,0.0,28.1,32.2,24.1,72.0,51.0,1.7,5.1,0.1,0.0
2013/7,1007.3,0.0,28.3,34.5,24.5,72.0,43.0,2.6,10.0,4.5,0.0
2013/7,1006.1,0.0,28.3,34.4,23.0,62.0,33.0,3.5,14.1,8.0,0.0
2013/7,1010.6,0.0,25.6,31.6,21.2,66.0,45.0,2.7,7.6,5.8,0.0
2013/7,1009.2,8.5,23.1,27.9,20.6,82.0,64.0,2.5,8.3,1.0,0.0
2013/7,1001.0,0.0,27.4,33.9,21.8,73.0,44.0,1.9,7.0,8.2,0.0
2013/7,1005.0,0.0,26.8,33.3,21.1,58.0,30.0,2.9,9.6,12.8,0.0
2013/7,1008.7,0.0,24.2,29.4,20.9,67.0,49.0,2.2,8.4,3.5,0.0
2013/7,1008.1,0.0,24.4,30.2,20.0,64.0,50.0,2.2,7.2,5.0,0.0
2013/7,1005.6,0.0,25.9,33.4,20.2,72.0,49.0,2.3,8.6,9.2,0.0
2013/7,1002.9,7.5,27.1,34.6,23.5,78.0,50.0,2.5,11.2,6.8,0.0
2013/7,1002.1,13.5,23.0,24.0,22.3,95.0,88.0,2.1,5.1,0.0,0.0
2013/7,1001.2,9.0,24.1,27.3,22.1,91.0,78.0,1.5,4.4,0.6,0.0
2013/7,1000.8,0.0,27.4,32.9,24.0,78.0,56.0,2.1,8.2,3.2,0.0
2013/7,1001.0,50.0,25.5,33.6,21.2,80.0,50.0,2.4,16.3,6.0,0.0
2013/7,1002.8,0.0,26.2,32.2,21.5,75.0,48.0,1.9,7.2,7.1,0.0
2013/7,1000.2,6.5,24.2,25.2,23.3,91.0,78.0,1.7,5.5,0.0,0.0
2013/7,997.3,0.0,27.2,32.7,22.8,80.0,59.0,2.3,8.7,5.0,0.0
2013/7,1000.0,0.0,26.6,31.2,23.7,82.0,63.0,2.6,8.3,1.3,0.0
2013/8,1000.9,0.5,26.2,31.0,23.3,83.0,66.0,2.1,6.5,2.7,0.0
2013/8,1005.2,0.0,25.0,30.0,22.5,77.0,60.0,2.7,7.7,2.1,0.0
2013/8,1005.5,0.0,26.6,32.5,21.3,68.0,47.0,2.2,8.3,9.6,0.0
2013/8,1004.1,0.0,27.0,30.9,23.7,76.0,58.0,1.8,5.8,0.9,0.0
2013/8,1003.3,3.5,27.5,33.4,24.8,81.0,56.0,1.8,7.1,1.7,0.0
2013/8,1003.4,0.0,27.4,30.9,24.6,83.0,66.0,1.7,8.8,1.3,0.0
2013/8,1002.7,0.0,29.2,35.8,23.8,67.0,40.0,2.4,9.4,12.3,0.0
2013/8,1001.9,0.0,29.8,35.3,24.4,65.0,42.0,2.0,5.8,9.4,0.0
2013/8,1000.9,0.0,31.6,37.8,25.9,68.0,36.0,2.2,7.5,10.5,0.0
2013/8,1002.4,0.0,33.4,39.3,27.8,60.0,35.0,1.9,6.4,9.2,0.0
2013/8,1004.0,0.0,31.8,38.6,27.5,61.0,38.0,2.2,12.2,8.3,0.0
2013/8,1004.8,27.5,30.6,37.2,24.8,66.0,40.0,2.5,9.8,9.8,0.0
2013/8,1006.5,1.0,29.4,35.2,24.7,68.0,41.0,2.4,8.7,9.1,0.0
2013/8,1007.8,0.0,29.7,35.7,25.7,63.0,39.0,2.1,8.5,10.2,0.0
2013/8,1007.1,0.0,29.6,36.3,24.2,68.0,39.0,2.2,8.9,10.7,0.0
2013/8,1005.5,0.0,29.9,36.7,26.3,67.0,39.0,2.4,9.1,7.7,0.0
2013/8,1004.8,0.0,29.5,35.7,25.3,66.0,41.0,2.6,10.1,9.7,0.0
2013/8,1004.1,0.0,29.7,36.3,24.7,69.0,42.0,2.5,9.4,9.7,0.0
2013/8,1004.0,0.0,30.2,36.7,25.3,69.0,40.0,2.4,9.5,11.2,0.0
2013/8,1003.5,25.5,29.0,34.5,25.3,76.0,53.0,2.1,11.0,4.5,0.0
2013/8,1005.2,20.5,27.2,31.2,24.6,85.0,67.0,1.9,8.5,1.1,0.0
2013/8,1006.5,0.0,28.4,32.7,24.4,78.0,59.0,2.2,7.7,4.9,0.0
2013/8,1004.3,46.5,25.7,27.9,23.4,90.0,76.0,1.9,7.6,0.0,0.0
2013/8,999.4,0.5,27.4,32.9,23.5,70.0,46.0,2.0,7.9,0.6,0.0
2013/8,999.5,1.0,24.4,27.6,22.5,80.0,65.0,1.5,5.8,0.5,0.0
2013/8,999.6,13.5,25.7,31.3,20.0,65.0,39.0,2.6,8.9,9.9,0.0
2013/8,1000.2,12.0,24.9,30.9,19.9,71.0,41.0,2.1,6.9,8.7,0.0
2013/8,1003.2,0.0,27.2,33.1,20.3,57.0,33.0,2.3,7.8,11.4,0.0
2013/8,1002.7,0.0,27.5,32.5,22.8,64.0,45.0,1.7,6.9,7.0,0.0
2013/8,999.6,0.0,28.9,36.3,23.9,67.0,37.0,1.9,13.0,8.7,0.0
2013/8,1001.5,0.5,29.1,35.3,24.2,72.0,51.0,2.2,10.0,6.7,0.0
2013/9,1005.6,37.0,27.1,35.7,23.8,81.0,48.0,1.9,22.2,7.4,0.0
2013/9,1008.9,0.0,25.6,28.3,24.0,87.0,72.0,1.7,6.4,0.6,0.0
2013/9,1008.1,0.0,28.4,34.9,23.9,72.0,42.0,2.7,11.4,8.0,0.0
2013/9,1005.3,4.0,26.7,32.2,23.7,84.0,59.0,3.7,13.0,3.7,0.0
2013/9,1007.3,22.5,26.2,30.2,23.7,89.0,70.0,2.0,6.7,1.7,0.0
2013/9,1013.1,11.0,23.6,25.1,22.3,88.0,76.0,1.8,5.9,0.0,0.0
2013/9,1013.9,3.5,22.9,26.5,20.8,89.0,73.0,1.5,5.5,0.3,0.0
2013/9,1009.8,7.0,22.4,24.0,20.6,95.0,88.0,1.6,5.7,0.0,0.0
2013/9,1011.3,0.0,23.9,29.3,20.3,72.0,45.0,2.2,7.7,7.8,0.0
2013/9,1012.1,0.0,24.3,29.4,20.5,70.0,42.0,2.0,6.6,8.3,0.0
2013/9,1013.4,2.0,23.7,26.5,21.0,81.0,63.0,1.4,4.6,0.7,0.0
2013/9,1012.6,0.0,26.4,31.7,20.5,70.0,49.0,1.6,5.8,10.0,0.0
2013/9,1012.8,0.0,27.2,32.5,23.4,75.0,49.0,2.5,8.5,7.4,0.0
2013/9,1010.3,0.0,27.5,31.6,24.3,76.0,59.0,1.8,7.4,1.9,0.0
2013/9,1003.9,105.0,24.4,27.0,21.8,92.0,76.0,1.8,8.0,0.8,0.0
2013/9,993.8,41.0,24.5,28.6,19.4,75.0,41.0,6.2,23.8,0.9,0.0
2013/9,1012.5,0.0,21.8,27.9,17.5,57.0,33.0,3.3,13.4,11.8,0.0
2013/9,1016.2,0.0,22.1,28.9,15.7,62.0,28.0,2.0,6.2,11.7,0.0
2013/9,1016.4,0.0,22.0,28.9,15.8,65.0,30.0,2.2,7.6,11.5,0.0
