年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/9,1015.4,0.0,24.7,28.8,20.0,66.0,43.0,1.7,6.5,7.8,0.0
2013/9,1014.3,1.0,24.1,26.5,22.7,82.0,72.0,2.3,6.9,0.3,0.0
2013/9,1013.1,4.5,25.0,29.0,22.7,78.0,55.0,1.8,5.5,2.4,0.0
2013/9,1013.1,0.0,25.4,30.2,21.8,65.0,38.0,2.1,7.9,11.3,0.0
2013/9,1011.9,0.0,25.7,30.9,20.3,64.0,35.0,1.6,5.8,11.7,0.0
2013/9,1013.4,0.0,26.5,31.0,22.2,72.0,56.0,1.6,5.5,6.4,0.0
2013/9,1014.8,0.0,28.1,32.9,24.1,71.0,52.0,1.7,5.7,8.4,0.0
2013/9,1013.4,0.0,28.1,32.2,24.3,74.0,58.0,1.8,6.4,8.5,0.0
2013/9,1009.3,0.0,28.2,32.1,25.1,74.0,57.0,2.4,9.0,7.0,0.0
2013/9,1000.9,164.0,23.0,27.7,21.8,91.0,71.0,3.2,11.7,0.0,0.0
2013/9,1002.7,9.5,24.6,28.7,18.0,54.0,24.0,4.7,18.4,8.7,0.0
2013/9,1015.5,0.0,21.9,28.5,15.6,59.0,36.0,1.9,7.1,11.8,0.0
2013/9,1017.6,0.0,22.9,28.4,17.1,64.0,36.0,1.6,6.2,11.5,0.0
2013/9,1017.2,0.0,24.1,28.9,19.6,66.0,39.0,2.3,9.0,11.2,0.0
2013/9,1015.7,0.0,24.0,29.2,18.5,68.0,46.0,2.0,6.5,11.5,0.0
2013/9,1013.9,0.0,25.1,30.6,19.8,70.0,45.0,1.6,5.9,9.1,0.0
2013/9,1014.2,0.0,26.4,30.6,23.5,67.0,39.0,2.3,6.8,10.0,0.0
2013/9,1013.8,0.0,25.6,30.4,21.4,68.0,42.0,2.2,8.7,10.7,0.0
2013/9,1010.4,0.0,24.7,29.3,20.1,67.0,48.0,1.6,5.9,10.9,0.0
2013/9,1004.7,0.0,25.6,31.3,20.6,65.0,44.0,2.5,11.5,10.0,0.0
